Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Ap,Q1/2017,40068872.00,20096292.00,3145899.00,19971958.00,4425800.00,3738381.00,699676.00,687419.00,548646.00,0.17,-2276026.00,142664.00,2011000.00,-122362.00,14.69,9.19,32.76,12.40,15.53,1.01,12.86,3.16,0.09,150.80,0.54,0.41,886.56,352.30,1.04,12.37,29.51,858.08,2.01,2017Q1
Ap,Q2/2017,40793200.00,21156536.00,3145899.00,19641150.00,4868678.00,4042884.00,841365.00,825794.00,612956.00,0.20,-3476777.00,-183177.00,3611124.00,-48830.00,15.45,9.36,34.33,12.59,16.96,1.08,19.07,3.03,0.10,128.46,0.54,0.42,870.59,268.51,1.36,13.24,27.56,844.39,2.08,2017Q2
Ap,Q3/2017,41465171.00,21187981.00,3145899.00,20277895.00,5039266.00,4217489.00,840452.00,821777.00,636745.00,0.20,-5202718.00,-582354.00,5362494.00,-422578.00,15.95,9.78,36.63,12.64,16.31,1.04,41.51,2.89,0.06,126.46,0.56,0.42,867.58,242.87,1.50,14.83,24.61,844.47,2.04,2017Q3
Ap,Q4/2017,43936043.00,22303026.00,3145899.00,21636644.00,8407194.00,6704745.00,1723859.00,1702449.00,1358749.00,0.43,-6392358.00,-1001729.00,7361438.00,-32649.00,15.38,9.88,37.40,16.16,20.25,1.03,50.29,3.02,0.12,127.18,0.56,0.43,846.70,103.10,3.54,13.23,27.59,822.65,2.03,2017Q4
Ap,Q1/2018,47074655.00,24634526.00,3145899.00,22445572.00,5619039.00,4587258.00,1052327.00,1031781.00,809036.00,0.26,-2107161.00,-184068.00,2399014.00,107785.00,16.11,10.06,35.32,14.40,18.36,1.10,30.31,2.95,0.11,108.25,0.55,0.42,861.47,133.57,2.73,13.07,27.92,836.28,2.10,2018Q1
Ap,Q2/2018,48568146.00,26056498.00,3145899.00,22519425.00,7097682.00,5690549.00,1427655.00,1407133.00,1183032.00,0.38,-3820444.00,-1026675.00,5118422.00,271303.00,18.92,11.11,33.88,16.67,19.83,1.16,40.91,2.89,0.11,100.12,0.59,0.44,833.35,116.34,3.14,13.56,26.91,809.57,2.16,2018Q2
Ap,Q3/2018,49018131.00,25591497.00,3145899.00,23436047.00,7167539.00,6044576.00,1144163.00,1122963.00,916643.00,0.29,-4124853.00,-701090.00,4556332.00,-269611.00,19.52,11.64,33.31,12.79,15.67,1.09,44.08,3.09,0.08,94.62,0.63,0.47,782.18,112.39,3.25,13.88,26.29,759.14,2.09,2018Q3
Ap,Q4/2018,49283659.00,24904353.00,3145899.00,24392746.00,8908628.00,7714128.00,1218005.00,1194500.00,956698.00,0.30,-2930698.00,-465442.00,3293241.00,-102899.00,16.80,10.20,32.50,10.74,13.41,1.02,41.21,3.85,0.12,85.87,0.62,0.48,762.02,72.26,5.05,12.87,28.35,738.72,2.02,2018Q4
Ap,Q1/2019,53092889.00,27524699.00,3145899.00,25582117.00,8093107.00,6741940.00,1376360.00,1351167.00,1078127.00,0.34,-953724.00,-181144.00,2533658.00,1398790.00,17.22,10.13,31.68,13.32,16.70,1.08,29.95,3.11,0.18,90.25,0.63,0.49,739.75,95.04,3.84,10.66,34.25,709.35,2.08,2019Q1
Ap,Q2/2019,55294555.00,30497626.00,3145899.00,24811985.00,4970333.00,4315008.00,683458.00,655325.00,488247.00,0.16,-5223151.00,-169406.00,5952710.00,560153.00,14.53,8.33,33.27,9.82,13.18,1.23,8.14,3.28,0.12,77.91,0.56,0.44,832.54,86.88,4.20,10.83,33.70,803.04,2.23,2019Q2
Ap,Q3/2019,56152780.00,30737388.00,3145899.00,25431289.00,5958432.00,5095583.00,894913.00,862849.00,619323.00,0.20,-7541043.00,-947460.00,8291867.00,-196636.00,12.86,7.73,33.44,10.39,14.48,1.21,13.00,3.39,0.08,71.15,0.53,0.41,890.27,72.49,5.04,10.23,35.69,859.62,2.21,2019Q3
Ap,Q4/2019,58794214.01,32498087.78,3145899.50,26313116.26,5979231.60,4956131.31,1056204.96,1023100.29,881816.33,0.29,-9810335.01,-1396479.20,10825821.22,-380992.98,12.10,7.20,34.57,14.75,17.11,1.24,18.44,3.02,0.04,57.03,0.46,0.34,1061.18,85.21,4.28,9.27,39.36,1026.10,2.23,2019Q4
Ap,Q1/2020,61986370.00,35072632.00,3145899.00,26931587.00,5521217.00,4684983.00,902463.00,836234.00,618458.00,0.20,-555157.00,-220712.00,2370332.00,1594463.00,9.93,5.87,34.48,11.20,15.15,1.30,11.12,3.53,0.15,49.91,0.39,0.30,1217.32,98.09,3.72,6.85,53.31,1167.73,2.30,2020Q1
Ap,2019,58794214.01,32498087.78,3145899.50,26313116.26,24975233.60,21082792.31,4010935.96,3892441.29,3067513.33,0.98,-9810335.01,-1396479.20,10825821.22,-380992.98,12.10,7.20,32.77,12.28,15.59,1.24,15.73,3.02,0.04,57.03,0.46,0.34,1061.18,85.21,4.28,9.27,39.36,1026.10,2.23,2019
Ap,2018,49283659.00,24904353.00,3145899.00,24392746.00,28890088.00,24133711.00,4842150.00,4756377.00,3865409.00,1.23,-2930698.00,-465442.00,3293241.00,-102899.00,16.80,10.20,33.80,13.38,16.46,1.02,38.70,3.85,0.12,85.87,0.62,0.48,762.02,72.26,5.05,12.87,28.35,738.72,2.02,2018
Ap,2017,43936043.00,22303026.00,3145899.00,21636644.00,22851093.00,18813654.00,4105352.00,4037439.00,3157096.00,1.00,-6392358.00,-1001729.00,7361438.00,-32649.00,15.38,9.88,35.69,13.82,17.67,1.03,26.84,3.02,0.12,127.18,0.56,0.43,846.70,103.10,3.54,13.23,27.59,822.65,2.03,2017
Ap,2016,37789969.00,18366034.00,3145899.00,19423312.00,20818396.00,17308128.00,3564418.00,3510268.00,2702561.00,0.86,-396906.00,-135962.00,1198676.00,665808.00,14.58,9.50,34.37,12.98,16.86,0.95,18.59,3.41,0.12,211.65,0.56,0.42,860.58,360.84,1.01,13.32,27.40,834.20,1.95,2016
Ap,2015,36146983.00,18492918.00,3145899.00,17653602.00,22397998.00,18762006.00,3703283.00,3635992.00,2623378.00,0.83,-468099.00,966030.00,-539804.00,-41873.00,15.66,10.14,34.12,11.71,16.23,1.05,13.00,4.47,0.07,190.68,0.62,0.46,798.14,262.09,1.39,10.81,33.75,765.78,2.05,2015
Aq,Q1/2015,7036877.00,782072.00,6336982.00,6254805.00,496141.00,448697.00,67615.00,47444.00,37293.00,0.00,111182.00,-560513.00,13423.00,-435908.00,-4.68,-4.15,25.47,7.52,9.56,0.13,47.68,9.61,3.56,2.53,0.25,0.45,813.11,52.63,6.93,19.02,19.19,800.85,1.13,2015Q1
Aq,Q2/2015,7087239.00,810151.00,6336982.00,6277088.00,532966.00,506621.00,30739.00,26345.00,22272.00,0.00,134262.00,-429465.00,-12463.00,-307666.00,-3.83,-3.27,24.36,4.18,4.94,0.13,24.04,9.11,3.32,2.73,0.28,0.50,733.96,83.14,4.39,21.46,17.01,721.34,1.13,2015Q2
Aq,Q3/2015,6598307.00,2003595.00,6336986.00,4594712.00,371505.00,1987694.00,-1602833.00,-1616189.00,-1620899.00,-0.13,-318209.00,656440.00,-29839.00,308392.00,-34.79,-27.35,-1.44,-436.31,-435.04,0.44,-4332.95,2.51,0.72,2.37,0.28,0.49,744.45,11.10,32.89,17.34,21.05,756.29,1.44,2015Q3
Aq,Q4/2015,6219674.00,2280444.00,6336985.00,3939230.00,146006.00,808250.00,-646993.00,-662244.00,-655482.00,-0.05,-588685.00,203500.00,-154620.00,-539805.00,-43.65,-33.33,13.94,-448.94,-453.57,0.58,-72.00,1.95,0.24,2.04,0.23,0.35,1037.55,63.59,5.74,13.29,27.46,1015.83,1.58,2015Q4
Aq,Q1/2016,6153176.00,2309414.00,6336985.00,3843762.00,248725.00,344103.00,-81702.00,-95378.00,-95468.00,-0.01,-180292.00,200625.00,65518.00,85851.00,-46.53,-35.59,17.44,-38.38,-38.35,0.60,-1059.76,1.93,0.19,1.61,0.20,0.31,1177.85,70.35,5.19,11.79,30.97,1152.07,1.60,2016Q1
Aq,Q2/2016,6073071.00,2245764.00,6337341.00,3827307.00,636779.00,653533.00,-3037.00,-16754.00,-16872.00,0.00,187012.00,-247398.00,59090.00,-1296.00,-47.28,-36.33,14.85,-2.65,-2.63,0.59,-141.98,1.92,0.32,1.66,0.21,0.37,991.56,91.06,4.01,13.48,27.08,968.48,1.59,2016Q2
Aq,Q3/2016,5973680.00,2222553.00,6337341.00,3751127.00,242984.00,319058.00,-69077.00,-76074.00,-76180.00,-0.01,120453.00,-137699.00,32734.00,15488.00,-20.23,-13.53,12.28,-31.35,-31.31,0.59,-717.68,1.88,0.25,1.30,0.20,0.32,1148.16,72.22,5.05,10.39,35.13,1118.09,1.59,2016Q3
Aq,Q4/2016,5337133.00,5145106.00,6337341.00,192027.00,130351.00,3689855.00,-3538191.00,-3559504.00,-3555990.00,-0.29,72338.00,-47540.00,-21324.00,3474.00,-181.28,-64.86,-394.44,-2728.01,-2730.71,26.79,-37078.17,0.69,0.07,1.27,0.22,0.46,787.15,68.91,5.30,19.41,18.80,773.65,27.79,2016Q4
Aq,Q1/2017,5239345.00,5109278.00,6337341.00,130067.00,93154.00,154508.00,-41718.00,-61354.00,-61960.00,0.00,-61018.00,101578.00,-24381.00,16179.00,-186.77,-65.20,8.83,-66.51,-65.86,39.28,-93.53,0.66,0.04,1.08,0.19,0.42,866.48,57.28,6.37,20.74,17.60,855.25,40.28,2017Q1
Aq,Q2/2017,5164569.00,5089158.00,6337341.00,75411.00,92785.00,148680.00,-36083.00,-55895.00,-54656.00,0.00,-90500.00,163441.00,-50887.00,22054.00,-192.11,-66.79,0.97,-58.91,-60.24,67.49,-440.12,0.65,0.03,0.53,0.10,0.30,1219.03,26.29,13.88,15.12,24.14,1208.77,68.49,2017Q2
Aq,Q3/2017,7025922.00,3381205.00,42657341.00,3644717.00,299227.00,361686.00,-39686.00,-62459.00,-62694.00,0.00,-1664065.00,19935.00,3533953.00,1889823.00,-101.01,-57.53,20.68,-20.95,-20.87,0.93,-365.26,1.55,0.65,0.58,0.09,0.30,1211.99,26.67,13.69,16.61,21.97,1203.71,1.93,2017Q3
Aq,Q4/2017,6937166.00,3344840.00,42657341.00,3592326.00,280628.00,241007.00,65864.00,39621.00,14604.00,0.01,-1464505.00,-1206004.00,3421041.00,750532.00,-8.70,-2.28,16.49,5.20,14.12,0.93,2.48,1.45,0.73,0.71,0.12,0.20,1793.68,8.37,43.60,3.80,96.04,1741.25,1.93,2017Q4
Aq,Q1/2018,6939929.00,3325055.00,42657341.00,3614874.00,217411.00,194867.00,42378.00,22544.00,22548.00,0.00,75058.00,-711403.00,-16556.00,-652901.00,-4.28,-0.92,25.10,10.37,10.37,0.92,490.09,1.46,0.76,0.82,0.15,0.23,1616.66,8.51,42.89,4.22,86.47,1573.08,1.92,2018Q1
Aq,Q2/2018,6933356.00,3299793.00,42657341.00,3633563.00,170261.00,151587.00,37901.00,18674.00,18688.00,0.00,82620.00,-551166.00,-31156.00,-499702.00,-0.37,0.30,16.04,10.98,10.97,0.91,504.70,1.47,0.54,0.85,0.16,0.23,1588.11,9.82,37.16,4.35,83.85,1541.42,1.91,2018Q2
Aq,Q3/2018,6895583.00,3283107.00,42657341.00,3612476.00,163319.00,184427.00,-1388.00,-21108.00,-21087.00,0.00,82288.00,-488286.00,-32287.00,-438285.00,0.96,0.86,13.69,-12.91,-12.92,0.91,-703.60,1.44,0.53,0.74,0.12,0.21,1771.77,8.30,43.97,4.04,90.39,1725.35,1.91,2018Q3
Aq,Q4/2018,7111445.00,3443725.00,42662405.00,3667720.00,273437.00,218729.00,79344.00,54708.00,54737.00,0.00,123628.00,-812217.00,-55993.00,-744582.00,2.06,1.07,5.48,20.02,20.01,0.94,2378.61,1.21,0.38,0.74,0.12,0.19,1887.15,4.10,89.08,1.45,251.96,1724.27,1.94,2018Q4
Aq,Q1/2019,6937983.00,3315962.00,42662405.00,3622021.00,309791.00,353416.00,-22645.00,-43625.00,-43611.00,0.00,-70570.00,82841.00,-3268.00,9003.00,0.24,0.12,15.39,-14.08,-14.08,0.92,-1211.81,1.19,0.40,0.84,0.13,0.25,1441.25,4.40,82.96,2.24,163.30,1360.91,1.92,2019Q1
Aq,Q2/2019,6871013.00,3295860.00,42662405.00,3575153.00,117696.00,164599.00,-26299.00,-46903.00,-46868.00,0.00,-136530.00,90780.00,-3615.00,-49365.00,-1.58,-0.82,-0.56,-39.82,-39.85,0.92,-2931.44,1.17,0.39,0.76,0.13,0.26,1418.17,4.57,79.83,2.41,151.15,1346.85,1.92,2019Q2
Aq,Q3/2019,6953202.00,3423611.00,42662405.00,3529384.00,165242.00,210755.00,-24224.00,-45513.00,-45743.00,0.00,-77553.00,25633.00,-5135.00,-56793.00,-2.28,-1.17,4.23,-27.68,-27.54,0.97,-152.22,1.13,0.38,0.72,0.13,0.27,1372.53,4.31,84.61,2.21,165.41,1291.72,1.97,2019Q3
Aq,Q4/2019,6865123.00,3385676.00,42662405.00,3479264.00,184075.00,233333.00,8784.00,-49258.00,-50120.00,0.00,-52778.00,14773.00,-9886.00,-47629.00,-5.21,-2.65,8.11,-27.23,-26.76,0.97,-50.26,1.13,0.39,0.65,0.11,0.28,1325.23,4.30,84.81,1.79,203.87,1206.17,1.97,2019Q4
Aq,Q1/2020,6900593.00,3475164.00,42662405.00,3425248.00,170732.00,221688.00,-26206.00,-50956.00,-54016.00,0.00,-15910.00,27495.00,-13922.00,-2337.00,-5.58,-2.78,5.25,-31.64,-29.85,1.01,-36.66,1.10,0.07,0.57,0.09,0.24,1492.85,3.21,113.82,1.91,190.77,1415.90,2.01,2020Q1
Aq,2019,6865123.00,3385676.00,42662405.00,3479264.00,776804.00,962103.00,-64384.00,-185299.00,-186342.00,0.00,-52778.00,14773.00,-9886.00,-47629.00,-5.21,-2.65,9.33,-23.99,-23.85,0.97,-139.22,1.13,0.39,0.65,0.11,0.28,1325.23,4.30,84.81,1.79,203.87,1206.17,1.97,2019
Aq,2018,7111445.00,3443725.00,42662405.00,3667720.00,824428.00,749609.00,158236.00,74819.00,74887.00,0.00,123628.00,-812217.00,-55993.00,-744582.00,2.06,1.07,14.53,9.08,9.08,0.94,550.14,1.21,0.38,0.74,0.12,0.19,1887.15,4.10,89.08,1.45,251.96,1724.27,1.94,2018
Aq,2017,6937166.00,3344840.00,42657341.00,3592326.00,765794.00,905881.00,-51623.00,-140087.00,-164706.00,0.00,-1464505.00,-1206004.00,3421041.00,750532.00,-8.70,-2.28,15.46,-21.51,-18.29,0.93,-8.26,1.45,0.73,0.71,0.12,0.20,1793.68,8.37,43.60,3.80,96.04,1741.25,1.93,2017
Aq,2016,5337133.00,5145106.00,6337341.00,192027.00,1258840.00,5006549.00,-3692006.00,-3747709.00,-3744509.00,-0.30,72338.00,-47540.00,-21324.00,3474.00,-181.28,-64.86,-25.62,-297.46,-297.71,26.79,-9140.75,0.69,0.07,1.27,0.22,0.46,787.15,68.91,5.30,19.41,18.80,773.65,27.79,2016
Aq,2015,6219674.00,2280444.00,6336985.00,3939230.00,1546618.00,3751261.00,-2151471.00,-2204643.00,-2216814.00,-0.17,-588685.00,203500.00,-154620.00,-539805.00,-43.65,-33.33,17.48,-143.33,-142.55,0.58,-189.06,1.95,0.24,2.04,0.23,0.35,1037.55,63.59,5.74,13.29,27.46,1015.83,1.58,2015
Arin,Q3/2019,870287.85,396137.51,300000.00,474150.34,21596.67,26270.06,-3096.18,-4673.39,-13781.32,-0.02,-19382.60,-1329.91,22497.67,1785.16,-2.73,1.48,20.48,-63.81,-21.64,0.84,-0.67,1.75,0.03,12.88,0.25,0.22,1631.35,25.54,14.29,1.84,198.80,1446.85,1.84,2019Q3
Arin,Q4/2019,1016727.42,537218.24,300000.00,479509.18,42805.79,42017.40,2369.74,788.39,5397.48,0.01,-155783.86,-1904.26,162897.40,5209.28,-3.81,0.13,29.48,12.61,1.84,1.12,0.29,1.54,0.03,9.42,0.17,0.15,2357.19,13.66,26.72,1.08,338.17,2045.75,2.12,2019Q4
Arin,Q1/2020,1006608.83,533070.52,300000.00,473538.32,28579.46,31875.86,-1359.39,-3296.41,-5970.86,-0.01,-1171.69,8796.12,-9058.13,-1433.70,-6.22,-1.21,26.92,-20.89,-11.53,1.13,-1.23,1.55,0.03,6.99,0.12,0.12,3157.43,11.00,33.19,0.78,467.34,2723.28,2.13,2020Q1
Arin,2019,1016727.42,537218.24,300000.00,479509.18,162190.45,160922.87,7519.47,1267.58,-14120.83,-0.03,-155783.86,-1904.26,162897.40,5209.28,-3.81,0.13,29.50,-8.71,0.78,1.12,0.06,1.54,0.03,9.42,0.17,0.15,2357.19,13.66,26.72,1.08,338.17,2045.75,2.12,2019
Brock,Q1/2015,1270434.00,35955.00,1025000.00,1234479.00,22864.00,18553.00,4435.00,4311.00,3446.00,0.00,10227.00,1830.00,-54.00,12003.00,1.33,1.60,48.69,15.07,18.85,0.03,718.50,12.48,7.13,21.49,0.08,0.28,1284.75,97.32,3.75,18.17,20.09,1268.42,1.03,2015Q1
Brock,Q2/2015,1271579.00,34866.00,1025000.00,1236713.00,26526.00,23703.00,2945.00,2823.00,2234.00,0.00,21927.00,3608.00,-108.00,25427.00,0.80,0.97,41.99,8.42,10.64,0.03,564.60,12.88,7.80,18.86,0.07,0.27,1336.89,82.47,4.43,14.93,24.45,1316.87,1.03,2015Q2
Brock,Q3/2015,1269961.00,32002.00,1025000.00,1237959.00,16107.00,14098.00,2130.00,2009.00,1246.00,0.00,21187.00,-9494.00,-162.00,11531.00,0.81,1.03,35.13,7.74,12.47,0.03,502.25,12.95,7.91,19.21,0.07,0.27,1328.31,104.08,3.51,14.53,25.12,1306.70,1.03,2015Q3
Brock,Q4/2015,1269520.49,30226.14,1024999.93,1239294.35,15546.79,14264.68,1400.98,1282.12,1334.80,0.00,25844.67,-7870.82,-215.96,17757.89,0.67,0.82,54.99,8.59,8.25,0.02,341.90,12.57,7.92,17.46,0.06,0.26,1419.93,97.74,3.73,10.67,34.20,1389.46,1.02,2015Q4
Brock,Q1/2016,1268203.00,28648.00,1025000.00,1239555.00,13803.00,13452.00,544.00,351.00,261.00,0.00,2587.00,1771.00,-54.00,4304.00,0.41,0.51,37.04,1.89,2.54,0.02,117.00,13.21,8.51,15.85,0.06,0.24,1505.94,0.00,0.00,13.88,26.29,1479.64,1.02,2016Q1
Brock,Q2/2016,1244861.00,28528.00,1025000.00,1216333.00,9459.00,12482.00,-2751.00,-3023.00,-2722.00,0.00,453.00,785.00,-20644.00,-19406.00,0.01,0.05,14.51,-28.78,-31.96,0.02,-251.92,12.95,8.12,8.19,0.04,0.19,1896.56,0.00,0.00,13.52,27.00,1869.55,1.02,2016Q2
Brock,Q3/2016,1244467.00,28983.00,1025000.00,1215484.00,16105.00,16929.00,-400.00,-824.00,-849.00,0.00,6310.00,1820.00,-20807.00,-12677.00,-0.16,-0.18,37.37,-5.27,-5.12,0.02,-27.47,12.69,8.21,8.50,0.04,0.21,1705.63,0.00,0.00,12.06,30.27,1675.36,1.02,2016Q3
Brock,Q4/2016,1253266.97,29256.53,1024999.93,1224010.45,36070.05,25557.16,10668.16,10512.89,8766.21,0.01,24141.66,-12149.21,-20967.96,-8975.51,0.44,0.56,43.44,24.30,29.15,0.02,386.65,12.90,8.93,11.61,0.06,0.32,1126.11,0.00,0.00,14.70,24.84,1101.28,1.02,2016Q4
Brock,Q1/2017,1254791.00,30039.00,1025000.00,1224752.00,24680.00,23686.00,1355.00,994.00,742.00,0.00,14166.00,592.00,-162.00,14596.00,0.48,0.61,34.66,3.01,4.03,0.02,38.23,12.57,9.19,13.74,0.07,0.43,845.50,0.00,0.00,20.65,17.68,827.82,1.02,2017Q1
Brock,Q2/2017,1254820.00,29207.00,1025000.00,1225613.00,22945.00,21802.00,1506.00,1143.00,861.00,0.00,23899.00,1387.00,-288.00,24998.00,0.78,0.95,40.98,3.75,4.98,0.02,47.63,12.93,9.85,12.03,0.08,0.53,686.78,0.00,0.00,42.26,8.64,678.15,1.02,2017Q2
Brock,Q3/2017,1259022.00,30805.00,1025000.00,1228217.00,33053.00,29721.00,3693.00,3332.00,2603.00,0.00,33943.00,-44025.00,-396.00,-10478.00,1.06,1.28,37.31,7.88,10.08,0.03,151.45,14.46,8.56,14.62,0.09,0.46,787.83,0.00,0.00,27.94,13.06,774.76,1.03,2017Q3
Brock,Q4/2017,1260174.63,32720.10,1024999.93,1227454.53,15477.99,16311.84,-510.59,-833.85,-731.95,0.00,20871.18,-38223.66,-503.99,-17856.47,0.28,0.37,32.80,-4.73,-5.39,0.03,-39.31,13.40,7.54,12.16,0.08,0.41,890.73,0.00,0.00,16.42,22.23,868.50,1.03,2017Q4
Brock,Q1/2018,1260437.00,32349.00,1025000.00,1228088.00,20778.00,19924.00,1181.00,854.00,634.00,0.00,-10982.00,12999.00,-109.00,1908.00,0.27,0.36,38.17,3.05,4.11,0.03,42.70,13.52,7.28,12.16,0.07,0.39,933.00,0.00,0.00,14.32,25.49,907.51,1.03,2018Q1
Brock,Q2/2018,1273651.00,43355.00,1025000.00,1230296.00,27616.00,24773.00,3164.00,2843.00,2205.00,0.00,-13678.00,31972.00,-216.00,18078.00,0.38,0.49,39.09,7.98,10.29,0.04,157.94,10.26,5.28,13.35,0.08,0.41,899.97,0.00,0.00,6.57,55.59,844.38,1.04,2018Q2
Brock,Q3/2018,1280676.00,44389.00,1025000.00,1236287.00,38459.00,30783.00,8000.00,7676.00,5991.00,0.01,-23823.00,32562.00,-323.00,8416.00,0.66,0.83,42.51,15.58,19.96,0.04,451.53,10.14,4.92,14.24,0.08,0.31,1178.29,0.00,0.00,6.15,59.31,1118.98,1.04,2018Q3
Brock,Q4/2018,1298225.47,52944.74,1025000.18,1245280.73,45692.65,38441.91,7588.29,7250.74,9304.23,0.01,-96803.41,89165.04,-431.13,-8069.49,1.47,1.46,38.47,20.36,15.87,0.04,450.08,8.38,2.27,18.73,0.10,0.32,1141.61,0.00,0.00,5.46,66.83,1074.78,1.04,2018Q4
Brock,Q1/2019,1298337.00,50629.00,1025000.00,1247708.00,33884.00,30798.00,3419.00,3086.00,2428.00,0.00,-12145.00,30430.00,-108.00,18177.00,1.61,1.63,37.02,7.17,9.11,0.04,220.43,8.79,2.14,21.53,0.11,0.34,1069.98,0.00,0.00,6.80,53.64,1016.34,1.04,2019Q1
Brock,Q2/2019,1286371.00,53693.00,1025000.00,1232678.00,53712.00,44970.00,9088.00,8742.00,5469.00,0.01,3499.00,50408.00,-20716.00,33191.00,1.88,2.09,37.45,10.18,16.28,0.04,672.46,8.04,1.91,26.00,0.13,0.40,910.30,0.00,0.00,5.32,68.62,841.68,1.04,2019Q2
Brock,Q3/2019,1265660.00,26722.00,1025000.00,1238938.00,36407.00,28016.00,8755.00,8391.00,6260.00,0.01,-24755.00,60063.00,-20823.00,14485.00,1.90,2.16,41.39,17.19,23.05,0.02,762.82,16.39,2.86,25.80,0.13,0.37,979.57,0.00,0.00,6.27,58.23,921.34,1.02,2019Q3
Brock,Q4/2019,1269655.71,28649.75,1025000.18,1241005.96,35773.68,32764.67,3375.62,3009.01,2067.23,0.01,-16519.39,55052.51,-20931.00,17602.12,1.31,1.81,36.13,5.78,8.41,0.02,287.39,15.32,2.96,25.40,0.12,0.30,1202.31,0.00,0.00,4.76,76.61,1125.70,1.02,2019Q4
Brock,Q1/2020,1281903.00,36959.00,1025000.00,1244944.00,43029.00,36875.00,7622.00,6154.00,3938.00,0.00,8896.00,58224.00,-1159.00,65961.00,1.42,2.04,39.25,9.15,14.30,0.03,153.85,12.66,2.64,33.53,0.13,0.31,1173.99,0.00,0.00,4.94,73.83,1100.16,1.03,2020Q1
BROCK,2019,1269655.71,28649.75,1025000.18,1241005.96,159776.68,136548.67,24637.62,23228.01,16224.23,0.02,-16519.39,55052.51,-20931.00,17602.12,1.31,1.81,37.86,10.15,14.54,0.02,479.22,15.32,2.96,25.40,0.12,0.30,1202.31,0.00,0.00,4.76,76.61,1125.70,1.02,2019
BROCK,2018,1298225.47,52944.74,1025000.18,1245280.73,132427.65,113802.91,19934.29,18624.74,18136.23,0.02,-96803.41,89165.04,-431.13,-8069.49,1.47,1.46,39.77,13.70,14.06,0.04,261.91,8.38,2.27,18.73,0.10,0.32,1141.61,0.00,0.00,5.46,66.83,1074.78,1.04,2018
BROCK,2017,1260174.63,32720.10,1024999.93,1227454.53,96156.99,91521.84,6043.41,4635.15,3475.05,0.00,20871.18,-38223.66,-503.99,-17856.47,0.28,0.37,36.81,3.61,4.82,0.03,49.73,13.40,7.54,12.16,0.08,0.41,890.73,0.00,0.00,16.42,22.23,868.50,1.03,2017
BROCK,2016,1253266.97,29256.53,1024999.93,1224010.45,75437.05,68420.16,8061.16,7016.89,5456.21,0.01,24141.66,-12149.21,-20967.96,-8975.51,0.44,0.56,37.83,7.23,9.30,0.02,97.20,12.90,8.93,11.61,0.06,0.32,1126.11,0.00,0.00,14.70,24.84,1101.28,1.02,2016
BROCK,2015,1269520.49,30226.14,1024999.93,1239294.35,81043.79,70619.68,10909.98,10424.12,8260.80,0.01,25844.67,-7870.82,-215.96,17757.89,0.67,0.82,45.25,10.19,12.86,0.02,555.95,12.57,7.92,17.46,0.06,0.26,1419.93,97.74,3.73,10.67,34.20,1389.46,1.02,2015
Cgd,Q1/2015,8017075.70,3109618.61,7336294.46,4907457.09,90728.67,144988.80,-53053.25,-54260.13,-97736.69,-0.01,-54653.38,-72025.44,20000.00,-106678.82,-0.58,1.91,44.19,-107.72,-59.80,0.63,-1.36,2.12,0.91,1.65,0.10,0.31,1172.97,3.98,91.71,2.33,156.60,1108.08,1.63,2015Q1
Cgd,Q2/2015,8222004.22,3384350.14,7336294.46,4837654.08,127065.87,193112.90,-46590.91,-66047.04,-114738.46,-0.02,190202.12,-303970.17,20000.00,-93768.05,-2.69,0.69,44.68,-90.30,-51.98,0.70,-1.53,1.67,0.58,1.46,0.10,0.28,1295.86,3.53,103.47,2.20,165.88,1233.45,1.70,2015Q2
Cgd,Q3/2015,10950713.48,4790833.85,7336294.46,6159879.62,245821.33,247639.52,18947.16,-1818.19,-26602.91,0.00,-948867.89,-349977.34,2513585.71,1092058.23,-2.41,-0.17,33.96,-10.82,-0.74,0.78,-0.05,1.72,0.85,1.42,0.09,0.32,1135.41,0.76,481.10,2.88,126.80,1489.71,1.78,2015Q3
Cgd,Q4/2015,10141422.48,4224718.78,7336294.46,5605526.17,100297.69,286507.54,-164741.68,-186209.85,-217779.68,-0.03,-1972547.34,165489.55,2515518.31,708460.52,-8.61,-3.89,37.06,-217.13,-185.66,0.75,-3.34,1.46,0.91,0.75,0.06,0.23,1553.55,1.15,317.71,1.36,268.02,1603.24,1.81,2015Q4
