Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Nch,Q4/2016,"5,097,076.33","2,631,750.79","1,245,283.69","2,465,325.54","338,145.06","320,532.25","24,034.31","17,612.81","5,626.50",0.01,"-37,393.49","-8,112.51","29,046.13","-16,459.87",0.84,1.82,32.06,1.66,5.21,1.07,1.46,2.49,0.01,10.97,0.28,0.21,"1,752.50",0,0,6.12,59.67,"1,692.83",2.07,2016Q4
Nch,Q1/2017,"5,053,259.00","2,582,619.00","1,245,284.00","2,470,640.00","361,059.00","337,434.00","30,099.00","23,625.00","5,315.00",0,"103,693.00","-2,129.00","-91,021.00","10,543.00",1.56,2.16,33.16,1.47,6.54,1.05,1.42,3.59,0.02,11.79,0.29,0.21,"1,719.78",647.18,0.56,5.74,63.56,"1,656.79",2.05,2017Q1
Nch,Q2/2017,"4,966,459.00","2,494,551.00","1,245,284.00","2,471,908.00","358,388.00","339,036.00","26,372.00","19,352.00","1,268.00",0,"192,217.00","-3,473.00","-167,509.00","21,235.00",0.25,1.27,31.14,0.35,5.4,1.01,1.27,3.79,0.03,11.02,0.27,0.2,"1,811.70","72,551.01",0.01,5.92,61.62,"1,750.09",2.01,2017Q2
Nch,Q3/2017,"4,866,440.00","2,383,344.00","1,245,284.00","2,483,096.00","377,867.00","338,864.00","45,350.00","39,003.00","11,188.00",0.01,"337,342.00","-6,680.00","-306,124.00","24,538.00",0.95,2.02,35.87,2.96,10.32,0.96,1.26,3.56,0.03,11.44,0.29,0.21,"1,718.17","21,270.68",0.02,5.33,68.49,"1,649.70",1.96,2017Q3
Nch,Q4/2017,"4,765,220.72","2,275,883.05","1,245,283.69","2,489,337.66","359,645.32","341,287.54","24,818.08","18,357.78","1,047.43",0.01,"477,234.12","267,350.25","-735,872.87","8,711.50",0.76,2.03,33.43,0.29,5.1,0.91,1.09,3.36,0.02,12.07,0.3,0.21,"1,718.80","45,048.01",0.01,6.66,54.78,"1,664.03",1.91,2017Q4
Nch,Q1/2018,"4,712,775.00","2,216,709.00","1,245,284.00","2,496,066.00","402,777.00","373,545.00","35,251.00","29,232.00","6,728.00",0.01,"130,739.00",-784,"-91,064.00","38,891.00",0.81,2.17,33.55,1.67,7.26,0.89,1.47,2.94,0.04,13.04,0.31,0.22,"1,649.20","46,505.38",0.01,7,52.17,"1,597.04",1.89,2018Q1
Nch,Q2/2018,"4,565,252.00","2,049,555.00","1,245,284.00","2,515,697.00","405,757.00","357,960.00","53,770.00","47,797.00","19,631.00",0.02,"279,547.00","-1,922.00","-275,278.00","2,347.00",1.55,2.82,35.37,4.84,11.78,0.81,2.18,2.91,0.02,13.85,0.32,0.23,"1,589.42","71,440.89",0.01,8.19,44.59,"1,544.84",1.81,2018Q2
Nch,Q3/2018,"4,479,169.00","1,952,789.00","1,245,284.00","2,526,380.00","313,559.00","284,910.00","34,673.00","28,649.00","10,683.00",0.01,"463,514.00","-2,478.00","-464,543.00","-3,507.00",1.52,2.65,35.68,3.41,9.14,0.77,1.89,2.89,0.01,12.86,0.32,0.23,"1,620.75","15,087.34",0.02,8.36,43.67,"1,577.11",1.77,2018Q3
Nch,Q4/2018,"4,249,626.96","1,663,988.61","1,245,283.69","2,585,638.36","660,099.49","593,018.60","72,707.83","67,080.89","59,258.69",0.05,"723,788.08","-4,522.74","-711,761.00","7,504.34",3.8,3.83,29.16,8.98,10.16,0.64,42.7,2.83,0.02,15.88,0.4,0.29,"1,271.07","54,751.15",0.01,10.84,33.67,"1,237.41",1.64,2018Q4
Nch,Q1/2019,"4,149,277.00","1,530,815.00","1,245,284.00","2,618,462.00","408,468.00","357,139.00","56,673.00","51,329.00","32,823.00",0.03,"206,568.00","-2,369.00","-161,579.00","42,620.00",4.79,4.4,35.93,8.04,12.57,0.58,4.55,2.95,0.06,16.25,0.4,0.29,"1,243.14","32,352.20",0.01,10.32,35.38,"1,207.77",1.58,2019Q1
Nch,Q2/2019,"4,097,065.00","1,525,544.00","1,245,284.00","2,571,521.00","219,934.00","223,442.00","1,779.00","-3,508.00","-9,583.00",-0.01,"201,296.00","-6,913.00","-206,484.00","-12,101.00",3.66,3.31,33.49,-4.36,-1.6,0.59,-0.36,3.29,0.02,14.96,0.37,0.27,"1,361.99","23,558.76",0.02,9.72,37.54,"1,324.47",1.59,2019Q2
Nch,Q3/2019,"4,061,181.00","1,472,637.00","1,245,284.00","2,586,044.00","370,142.00","338,613.00","36,702.37","31,529.00","14,658.00",0.01,"319,197.56",219.18,"-276,886.00","42,530.74",3.8,3.43,36.46,3.96,8.52,0.57,2.69,3.53,0.07,16.83,0.39,0.28,"1,304.23","18,151.43",0.02,11.25,32.45,"1,271.80",1.57,2019Q3
Nch,Q4/2019,"4,102,700.31","1,530,746.36","1,245,283.69","2,567,479.76","254,290.71","263,299.14","-3,765.94","-9,008.43","-16,126.13",-0.01,"267,223.66","-10,175.74","-259,056.67","-2,008.75",0.84,1.68,16.76,-6.34,-3.54,0.6,-0.94,3.58,0.03,12.48,0.3,0.22,"1,650.04","34,106.68",0.01,8.61,42.4,"1,607.65",1.60,2019Q4
Nch,Q1/2020,"4,070,124.00","1,490,808.00","1,245,284.00","2,575,829.00","333,290.00","315,004.00","23,944.00","18,286.00","8,349.00",0.01,"102,952.00","-12,234.00","-74,246.00","16,472.00",-0.1,0.91,31.62,2.51,5.49,0.58,1.92,3.69,0.06,11.84,0.29,0.22,"1,672.73",206.42,1.77,4.56,80.02,"1,594.48",1.58,2020Q1
NCH,2019,"4,102,700.31","1,530,746.36","1,245,283.69","2,567,479.76","1,252,834.71","1,182,493.14","91,388.43","70,341.57","21,771.87",0.02,"267,223.66","-10,175.74","-259,056.67","-2,008.75",0.84,1.68,31.76,1.74,5.61,0.6,1.66,3.58,0.03,12.48,0.3,0.22,"1,650.04","34,106.68",0.01,8.61,42.4,"1,607.65",1.60,2019
NCH,2018,"4,249,626.96","1,663,988.61","1,245,283.69","2,585,638.36","1,782,192.49","1,609,433.60","196,401.83","172,758.89","96,300.69",0.08,"723,788.08","-4,522.74","-711,761.00","7,504.34",3.8,3.83,32.74,5.4,9.69,0.64,2.94,2.83,0.02,15.88,0.4,0.29,"1,271.07","54,751.15",0.01,10.84,33.67,"1,237.41",1.64,2018
NCH,2017,"4,765,220.72","2,275,883.05","1,245,283.69","2,489,337.66","1,456,959.32","1,356,621.54","126,639.08","100,337.78","18,818.43",0.02,"477,234.12","267,350.25","-735,872.87","8,711.50",0.76,2.03,33.43,1.29,6.89,0.91,1.26,3.36,0.02,12.07,0.3,0.21,"1,718.80","45,048.01",0.01,6.66,54.78,"1,664.03",1.91,2017
NCH,2016,"5,097,076.33","2,631,750.79","1,245,283.69","2,465,325.54","1,435,970.06","1,343,822.25","118,592.31","92,147.81","20,724.50",0.02,"-37,393.49","-8,112.51","29,046.13","-16,459.87",0.84,1.82,32.08,1.44,6.42,1.07,1.38,2.49,0.01,10.97,0.28,0.21,"1,752.50",0,0,6.12,59.67,"1,692.83",2.07,2016
NCH,2015,"5,014,358.71","2,562,838.03","1,185,985.05","2,451,520.67","2,137,331.90","1,888,136.22","275,650.94","249,195.68","124,927.17",0.11,"344,415.30","-16,839.60","-309,896.65","17,679.04",5.18,4.87,32.62,5.85,11.66,1.05,2.81,2.44,0.02,15.08,0.42,0.31,"1,195.10","198,202.89",0,7.59,48.08,"1,147.02",2.05,2015
Noble,Q1/2015,"20,959,587.00","16,792,159.00","1,369,414.00","4,166,890.00","85,745.00","183,111.00","-79,466.00","-97,366.00","-104,184.00",-0.23,"-630,854.00","-73,598.00","962,453.00","258,001.00",-1.32,0.3,42.64,-121.5,-113.55,4.03,-2.96,3.02,0.48,3.2,0.09,0.06,"5,719.08",5,73.04,1.91,190.81,"5,601.32",5.03,2015Q1
Noble,Q2/2015,"21,169,464.00","17,201,915.00","1,369,414.00","3,967,011.00","86,009.00","246,523.00","-141,190.00","-160,514.00","-154,233.00",-0.34,"-2,326,677.00","-306,311.00","975,711.00","-1,657,277.00",-7.91,-1.53,41.3,-179.32,-186.62,4.34,-5.39,2.96,0.22,1.63,0.05,0.03,"12,493.49",2.39,153.01,0.82,442.58,"12,203.91",5.34,2015Q2
Noble,Q3/2015,"22,451,429.00","18,603,591.00","1,369,414.00","3,847,298.00","95,238.00","204,233.00","-87,468.00","-108,995.00","-119,713.00",-0.26,"-3,115,504.00","-322,019.00","2,320,007.00","-1,117,516.00",-11.64,-2.29,43.91,-125.7,-114.44,4.84,-2.63,2.97,0.28,0.73,0.02,0.01,"38,485.10",0.92,395.64,0.24,"1,524.17","37,356.57",5.84,2015Q3
Noble,Q4/2015,"22,942,357.23","19,184,043.15","1,369,413.53","3,757,770.60","180,167.77","242,043.15","-40,363.20","-61,875.37","-89,527.10",-0.19,"-3,825,064.03","-360,106.99","2,746,750.36","-1,438,420.65",-11.65,-2.01,35.13,-49.69,-34.34,5.11,-1.28,2.93,0.22,0.81,0.02,0.01,"28,313.58",1.38,265.12,0.34,"1,087.21","27,491.49",6.11,2015Q4
Noble,Q1/2016,"24,610,364.00","20,989,950.00","1,369,414.00","3,619,871.00","47,308.00","169,349.00","-103,219.00","-122,041.00","-137,900.00",-0.3,"-518,025.00","-65,370.00","1,544,986.00","1,161,546.00",-12.88,-1.99,35.83,-291.49,-257.97,5.8,-2.47,1.75,0.19,0.75,0.02,0.01,"31,901.21",1.36,268.36,0.3,"1,224.56","30,945.01",6.80,2016Q1
Noble,Q2/2016,"26,006,061.00","22,505,220.00","1,369,414.00","3,500,297.00","83,060.00","187,297.00","-83,866.00","-104,237.00","-119,573.00",-0.26,"-1,010,237.00","-332,132.00","2,718,494.00","1,576,080.00",-12.5,-1.68,35.99,-143.96,-125.5,6.43,-2.35,1.66,0.23,0.73,0.02,0.01,"34,940.01",0.97,377.35,0.27,"1,349.83","33,967.53",7.43,2016Q2
Noble,Q3/2016,"25,008,293.00","21,617,307.00","1,369,414.00","3,390,440.00","207,426.00","287,171.00","-59,242.00","-79,745.00","-109,857.00",-0.24,"-1,589,058.00","-178,230.00","1,844,497.00","77,642.00",-12.62,-1.55,36.22,-52.96,-38.45,6.38,-1.41,1.73,0.13,0.72,0.02,0.01,"25,346.38",1.47,248.87,0.41,899.65,"24,695.60",7.38,2016Q3
Noble,Q4/2016,"23,268,973.38","18,836,019.92","1,369,413.53","4,432,408.06","4,229,740.34","2,798,155.64","1,469,698.47","1,431,584.70","1,049,528.82",2.29,"-154,741.27","-44,833.05","85,324.50","-114,249.82",16.66,4.87,43.9,24.81,33.85,4.25,11.68,1.97,0.12,6.43,0.2,0.13,"2,829.73",18.1,20.17,3.82,95.54,"2,754.36",5.25,2016Q4
Noble,Q1/2017,"23,000,408.00","17,672,524.00","1,369,414.00","5,327,337.00","3,353,795.00","2,172,548.00","1,209,915.00","1,181,247.00","894,929.00",1.96,"818,982.00","-24,812.00","-482,709.00","311,461.00",38.34,10.2,44.2,26.68,35.22,3.32,16.96,2.33,0.17,11.2,0.33,0.22,"1,668.36",34.35,10.63,6.4,57,"1,621.99",4.32,2017Q1
Noble,Q2/2017,"22,830,170.00","17,110,265.00","1,369,414.00","5,719,355.00","1,848,711.00","1,302,434.00","576,881.00","546,277.00","392,018.00",0.86,"1,705,254.00","-45,140.00","-869,929.00","790,185.00",48.3,12.61,42.75,21.2,29.55,2.99,10.8,3.03,0.29,13.79,0.39,0.27,"1,354.19",33.86,10.78,8.07,45.21,"1,319.76",3.99,2017Q2
Noble,Q3/2017,"21,531,302.00","15,272,541.00","1,369,414.00","6,258,211.00","2,655,299.00","1,922,878.00","764,474.00","732,421.00","538,856.00",1.18,"2,289,344.00","-55,240.00","-2,260,905.00","-26,801.00",59.6,16.72,39.62,20.29,27.58,2.44,12.5,3.01,0.21,14.06,0.52,0.35,"1,048.48",33.51,10.89,10.25,35.6,"1,023.77",3.44,2017Q3
Noble,Q4/2017,"22,500,998.73","16,024,370.61","1,369,413.52","6,476,080.42","1,873,507.22","1,548,050.58","360,393.90","325,456.64","217,869.36",0.48,"1,638,267.04","-63,659.61","-1,673,269.99","-98,662.56",37.47,12.17,38.64,11.63,17.37,2.47,6.06,2.87,0.18,11.59,0.43,0.29,"1,273.20",30.37,12.02,8.43,43.3,"1,241.92",3.47,2017Q4
Noble,Q1/2018,"24,710,938.00","18,155,669.00","1,369,414.00","6,554,721.00","1,039,203.00","897,314.00","170,574.00","141,889.00","78,640.00",0.17,"-299,977.00","-10,556.00","2,017,793.00","1,707,260.00",20.66,7.32,38.12,7.57,13.65,2.77,3.32,3.2,0.42,8.91,0.31,0.22,"1,661.08",24.03,15.19,6.73,54.22,"1,622.05",3.77,2018Q1
Noble,Q2/2018,"23,548,159.00","17,062,402.00","1,369,414.00","6,485,211.00","701,633.00","648,438.00","78,229.00","53,195.00","8,090.00",0.02,"-821,108.00","-33,861.00","656,308.00","-198,661.00",13.82,5.4,48.2,1.15,7.58,2.63,1.2,2.63,0.13,7.55,0.27,0.19,"1,952.96",22.18,16.46,5.7,64.04,"1,905.37",3.63,2018Q2
Noble,Q3/2018,"23,261,217.00","16,593,681.00","1,369,414.00","6,666,998.00","1,622,773.00","1,312,656.00","336,301.00","310,117.00","181,787.00",0.4,"-27,698.00","-52,769.00","-170,071.00","-250,538.00",7.53,3.71,40.64,11.2,19.11,2.49,3.74,2.77,0.15,6.34,0.23,0.16,"2,256.57",12.21,29.88,4.1,88.98,"2,197.47",3.49,2018Q3
Noble,Q4/2018,"25,952,699.84","18,004,247.00","1,369,413.52","7,947,849.43","1,789,319.35","838,767.32","950,456.33","950,552.03","718,461.29",1.57,"370,430.21","-213,854.26","484,207.03","640,782.98",13.69,6.01,48.04,40.15,53.12,2.27,18.57,2.64,0.25,6.33,0.21,0.14,"2,565.94",11.37,32.12,3.08,118.5,"2,479.56",3.27,2018Q4
Noble,Q1/2019,"25,690,917.00","19,582,752.00","1,369,414.00","6,107,560.00","3,691,771.00","1,950,083.00","1,761,413.00","1,741,688.00","1,309,355.00",2.87,"2,460,574.00","98,771.00","-2,268,086.00","291,259.00",35.03,12.12,57.09,35.47,47.18,3.21,16.55,2.31,0.23,9.68,0.31,0.19,"1,965.81",18.93,19.28,4.12,88.51,"1,896.58",4.21,2019Q1
Noble,Q2/2019,"24,910,920.00","18,638,285.00","1,369,414.00","6,272,028.00","825,945.00","563,800.00","279,380.00","262,145.00","164,468.00",0.36,"1,777,470.00","894,294.00","-3,089,077.00","-417,313.00",37.22,13.47,34.77,19.91,31.74,2.97,4.6,3.02,0.21,15.39,0.33,0.19,"1,915.81",20.31,17.97,4.33,84.3,"1,849.47",3.97,2019Q2
Noble,Q3/2019,"25,100,870.00","20,049,914.00","1,369,414.00","5,050,346.00","7,598,161.00","6,111,911.00","1,544,979.00","1,486,250.00","1,151,519.00",2.52,"6,939,450.00","344,285.00","-4,582,752.00","2,700,983.00",57.07,18.36,28.6,15.16,19.56,3.97,31.04,1.95,0.4,27.39,0.58,0.46,792.3,34.67,10.53,3.89,93.84,708.99,4.97,2019Q3
Noble,Q4/2019,"21,631,108.91","16,151,627.98","1,369,413.52","5,478,821.80","2,936,891.28","2,326,222.84","630,925.12","610,668.44","445,876.30",0.98,"7,920,221.86","639,467.77","-8,456,549.77","103,139.86",45.75,17.24,33.87,15.18,20.79,2.95,9.5,2.25,0.23,32.54,0.64,0.51,713.99,35.66,10.23,8.43,43.29,680.94,3.95,2019Q4
Noble,Q1/2020,"21,987,565.00","16,091,605.00","1,369,414.00","5,895,258.00","2,167,937.00","1,596,808.00","592,518.00","571,129.00","410,940.00",0.9,"368,928.00","-83,437.00","-222,926.00","62,565.00",36.2,12.29,40.48,18.96,26.34,2.73,10.25,2.11,0.23,28.62,0.58,0.5,728.43,32.31,11.3,7.96,45.83,693.9,3.73,2020Q1
NOBLE,2019,"21,631,108.91","16,151,627.98","1,369,413.52","5,478,821.80","15,279,115.28","11,178,363.84","4,216,697.12","4,100,751.44","3,071,218.30",6.73,"7,920,221.86","639,467.77","-8,456,549.77","103,139.86",45.75,17.24,36.95,20.1,26.84,2.95,14.95,2.25,0.23,32.54,0.64,0.51,713.99,35.66,10.23,8.43,43.29,680.94,3.95,2019
NOBLE,2018,"25,952,699.84","18,004,247.00","1,369,413.52","7,947,849.43","5,152,928.35","3,697,175.32","1,535,560.33","1,455,753.03","986,978.29",2.16,"370,430.21","-213,854.26","484,207.03","640,782.98",13.69,6.01,43.7,19.15,28.25,2.27,6.58,2.64,0.25,6.33,0.21,0.14,"2,565.94",11.37,32.12,3.08,118.5,"2,479.56",3.27,2018
NOBLE,2017,"22,500,998.73","16,024,370.61","1,369,413.52","6,476,080.42","9,731,312.22","6,945,910.58","2,911,663.90","2,785,401.64","2,043,672.36",4.48,"1,638,267.04","-63,659.61","-1,673,269.99","-98,662.56",37.47,12.17,41.61,21,28.62,2.47,11.98,2.87,0.18,11.59,0.43,0.29,"1,273.20",30.37,12.02,8.43,43.3,"1,241.92",3.47,2017
NOBLE,2016,"23,268,973.38","18,836,019.92","1,369,413.53","4,432,408.06","4,567,534.34","3,441,972.64","1,223,371.47","1,125,561.70","682,197.82",1.49,"-154,741.27","-44,833.05","85,324.50","-114,249.82",16.66,4.87,43.41,14.94,24.64,4.25,4.12,1.97,0.12,6.43,0.2,0.13,"2,829.73",18.1,20.17,3.82,95.54,"2,754.36",5.25,2016
NOBLE,2015,"22,942,357.23","19,184,043.15","1,369,413.53","3,757,770.60","447,159.77","875,910.15","-348,487.20","-428,750.37","-467,657.10",-1.02,"-3,825,064.03","-360,106.99","2,746,750.36","-1,438,420.65",-11.65,-2.01,39.25,-104.58,-95.88,5.11,-2.81,2.93,0.22,0.81,0.02,0.01,"28,313.58",1.38,265.12,0.34,"1,087.21","27,491.49",6.11,2015
Nusa,Q1/2015,"8,285,307.19","3,279,993.00","4,446,717.41","4,850,955.98","269,050.86","226,955.53","46,294.80","42,095.33","15,072.51",0,"-284,680.59","-154,452.57","440,783.06","1,649.90",1.17,2.2,39.88,5.6,15.65,0.68,3.41,2.71,0.01,2.8,0.16,0.13,"2,712.92",127.34,2.87,2.45,148.89,"2,566.90",1.71,2015Q1
Nusa,Q2/2015,"8,771,350.42","3,728,537.56","4,446,717.41","4,893,615.21","276,678.47","201,757.91","78,973.41","74,920.56","42,524.47",0.01,"-733,655.70","-7,214.68","783,580.66","42,710.28",1.82,2.57,47.21,15.37,27.08,0.76,5.9,2.51,0.02,2.55,0.15,0.11,"3,270.94",109.49,3.33,2.29,159.11,"3,115.16",1.79,2015Q2
Nusa,Q3/2015,"9,718,996.42","3,675,746.94","5,446,717.41","5,896,379.07","369,865.02","341,199.54","34,113.96","28,665.48","2,103.44",0,"-1,254,320.49","-329,500.14","1,680,291.24","96,470.61",0.86,1.81,33.23,0.57,7.75,0.62,1.34,2.75,0.04,1.85,0.14,0.11,"3,279.03",126.69,2.88,2.72,134.12,"3,147.79",1.65,2015Q3
Nusa,Q4/2015,"11,502,179.25","3,942,607.09","6,946,884.13","7,416,918.95","292,742.68","295,136.36","2,797.81","-2,393.68","-9,533.72",0,"-2,510,542.62","-1,203,521.16","3,715,015.07",951.29,0.86,1.48,33.25,-3.26,-0.82,0.53,-0.25,4.51,0.01,1.5,0.12,0.1,"3,549.96",124.39,2.93,3.34,109.38,"3,443.51",1.55,2015Q4
Nusa,Q1/2016,"11,756,221.26","4,215,461.81","6,946,884.13","7,393,855.37","252,581.18","237,712.71","21,815.84","14,868.46","-20,619.82",0,"132,238.98","-104,681.09","-5,313.45","22,244.44",0.24,1.16,40.41,-8.16,5.89,0.57,0.67,4.18,0.03,1.22,0.12,0.1,"3,633.09",76.26,4.79,3.07,119.03,"3,518.84",1.59,2016Q1
Nusa,Q2/2016,"12,044,897.56","4,569,988.04","6,947,134.13","7,327,778.71","199,337.90","242,011.39","-29,607.63","-42,673.48","-65,968.11",-0.01,"-229,850.35","-257,423.62","536,058.61","48,784.64",-1.54,-0.01,25.53,-33.09,-21.41,0.62,-1.86,4.89,0.05,1.1,0.11,0.1,"3,742.37",76.53,4.77,4.77,76.57,"3,670.57",1.64,2016Q2
Nusa,Q3/2016,"12,243,814.40","4,779,660.05","6,947,134.13","7,308,100.70","384,854.28","365,072.21","26,606.50","19,782.07","-18,099.94",0,"-327,150.32","-374,669.67","743,726.40","41,906.40",-1.73,-0.09,33.8,-4.7,5.14,0.65,1.03,3.55,0.03,0.95,0.1,0.1,"3,795.01",61.07,5.98,4.16,87.73,"3,713.25",1.68,2016Q3
Nusa,Q4/2016,"12,345,382.26","4,985,549.86","6,947,134.13","7,209,691.72","205,492.30","292,666.67","-70,030.93","-87,174.39","-97,162.72",-0.01,"-346,069.99","-513,763.73","888,933.36","29,099.64",-2.76,-0.8,30.17,-47.28,-42.42,0.69,-3.62,2.47,0.02,0.55,0.09,0.09,"4,125.14",65.63,5.56,5.12,71.31,"4,059.39",1.71,2016Q4
Nusa,Q1/2017,"12,273,288.06","4,912,245.14","6,947,134.13","7,205,279.93","491,685.26","462,728.36","47,187.55","28,956.91","-5,292.96",0,"168,960.53","-75,979.49","-88,176.97","4,804.08",-2.56,-0.68,32.71,-1.08,5.89,0.68,1.28,1.94,0.02,0.63,0.11,0.11,"3,289.79",65.15,5.6,4.71,77.42,"3,217.97",1.70,2017Q1
Nusa,Q2/2017,"12,637,486.23","5,344,273.58","6,947,134.13","7,142,495.40","343,758.02","365,743.50","-2,050.49","-21,985.48","-60,474.14",-0.01,"81,843.45","21,750.45","-44,166.85","59,427.06",-2.5,-0.49,21.01,-17.59,-6.4,0.75,-0.49,2.01,0.16,0.61,0.12,0.12,"2,999.40",67.24,5.43,7.01,52.1,"2,952.73",1.77,2017Q2
Nusa,Q3/2017,"12,194,104.44","4,943,489.28","6,947,134.13","7,104,307.08","484,826.71","478,070.00","25,719.18","6,756.71","-35,743.08",-0.01,"264,204.76","-211,660.71","-35,135.46","17,408.59",-2.76,-0.6,28.29,-7.37,1.39,0.7,0.15,2.08,0.02,0.72,0.12,0.13,"2,720.41",58.17,6.28,7.65,47.73,"2,678.96",1.72,2017Q3
Nusa,Q4/2017,"12,854,042.47","5,753,745.93","6,947,134.13","6,961,664.68","240,396.13","335,014.14","-74,813.97","-94,618.01","-139,359.08",-0.02,"400,712.49","-966,074.72","539,915.24","-25,446.99",-3.4,-0.64,22.88,-57.97,-39.36,0.83,-1.82,1.47,0.14,0.57,0.12,0.19,"1,957.60",63.48,5.75,8.87,41.14,"1,922.21",1.85,2017Q4
Nusa,Q1/2018,"11,902,285.96","4,606,627.62","7,641,078.76","7,165,859.41","1,431,406.75","1,512,095.93","-64,140.08","-80,689.18","-136,610.26",-0.02,"1,203,293.93","-232,977.02","-972,290.89","-1,973.98",-5.18,-1.58,3.04,-9.54,-5.64,0.64,-1.27,1.24,0.01,0.88,0.21,0.43,853.34,115.04,3.17,18.21,20.04,836.47,1.66,2018Q1
Nusa,Q2/2018,"11,950,241.17","4,767,311.07","7,641,078.76","7,057,064.82","308,168.89","379,389.05","-52,011.66","-71,220.16","-122,547.00",-0.02,"1,402,903.44","-766,707.77","-626,453.93","9,741.74",-6.12,-1.95,18.79,-39.77,-23.11,0.68,-1.28,1.04,0.01,0.76,0.2,0.46,799.97,137.73,2.65,20.74,17.6,785.02,1.69,2018Q2
Nusa,Q3/2018,"12,434,712.29","5,238,284.59","7,641,078.76","7,075,463.63","719,564.45","647,048.94","89,961.57","72,515.50","27,818.59",0,"1,887,899.71","-1,051,279.82","-734,646.66","101,973.23",-5.23,-1.41,35.65,3.87,10.08,0.74,1.34,0.81,0.03,0.8,0.22,0.51,712.61,127.54,2.86,21.48,16.99,698.48,1.76,2018Q3
Nusa,Q4/2018,"12,852,814.61","5,650,366.77","7,641,078.76","7,087,598.00","531,005.98","470,960.49","78,881.25","60,045.48","9,629.00",0,"2,061,937.85","-817,345.28","-1,213,766.23","30,826.35",-3.16,-0.15,25.3,1.81,11.31,0.8,1.04,0.95,0.09,0.8,0.23,0.71,511.6,102.31,3.57,23.74,15.37,499.79,1.81,2018Q4
Nusa,Q1/2019,"12,244,476.00","5,241,736.00","7,641,079.00","6,892,314.00","339,424.00","470,363.00","-97,266.00","-130,939.00","-182,453.00",-0.02,"387,537.00","26,580.00","-636,074.00","-221,957.00",-3.81,-0.58,14.91,-53.75,-38.58,0.76,-2.39,0.87,0.14,0.55,0.16,0.48,757.87,7.22,50.55,1.62,225.25,583.17,1.78,2019Q1
Nusa,Q2/2019,"12,076,605.00","5,068,736.00","7,641,079.00","6,899,737.00","718,916.00","675,193.00","75,689.00","43,723.00","4,766.00",0,"571,375.00","-101,545.00","-767,695.00","-297,865.00",-2.01,0.38,21.56,0.66,6.08,0.73,1.15,0.85,0.08,0.65,0.19,0.6,604.79,13.66,26.72,1.62,225.1,406.41,1.75,2019Q2
Nusa,Q3/2019,"11,786,634.00","4,968,052.00","7,641,079.00","6,713,573.00","255,782.00","377,691.00","-85,627.00","-121,909.00","-163,377.00",-0.02,"693,805.00","-68,583.00","-906,575.00","-281,353.00",-4.81,-1.23,-4.54,-63.87,-47.66,0.74,-2.87,0.85,0.05,0.47,0.15,0.58,631.23,20.99,17.39,1.46,249.27,399.35,1.76,2019Q3
Nusa,Q4/2019,"11,044,115.16","5,170,503.24","7,641,078.76","5,827,710.83","349,456.97","550,060.25","-153,742.27","-200,603.28","-312,125.75",-0.05,"975,263.88","-249,300.41","-1,019,289.24","-293,325.78",-10.11,-3.43,33.66,-89.32,-57.4,0.89,-1.82,0.72,0.03,0.4,0.14,0.58,633.07,21.29,17.15,1.44,253.23,396.98,1.90,2019Q4
Nusa,Q1/2020,"11,006,839.00","5,490,285.00","7,641,083.00","5,473,722.00","189,318.00","462,957.00","-214,655.00","-273,639.00","-351,544.00",-0.05,"-6,198.00","13,424.00","-15,892.00","-8,666.00",-13.3,-4.75,2.91,-185.69,-144.54,1,-3.44,0.54,0.02,0.4,0.13,0.59,622.06,5.41,67.45,0.73,502.06,187.45,2.01,2020Q1
NUSA,2019,"11,044,115.16","5,170,503.24","7,641,078.76","5,827,710.83","1,663,578.97","2,073,307.25","-260,946.27","-409,728.28","-653,189.75",-0.09,"975,263.88","-249,300.41","-1,019,289.24","-293,325.78",-10.11,-3.43,19.07,-39.26,-24.63,0.89,-1.67,0.72,0.03,0.4,0.14,0.58,633.07,21.29,17.15,1.44,253.23,396.98,1.90,2019
NUSA,2018,"12,852,814.61","5,650,366.77","7,641,078.76","7,087,598.00","2,975,847.45","2,995,195.80","52,691.09","-19,348.35","-221,709.67",-0.03,"2,061,937.85","-817,345.28","-1,213,766.23","30,826.35",-3.16,-0.15,15.6,-7.45,-0.65,0.8,-0.08,0.95,0.09,0.8,0.23,0.71,511.6,102.31,3.57,23.74,15.37,499.79,1.81,2018
